-51.4836332709901,-6273.2371549669
-49.7340853955683,-5785.0455359445
-51.2464569935072,-5900.7291920458
-53.0900020435945,-5887.3861908909
-54.6688413358476,-5869.88283156542
-54.1223238579411,-5344.18301508669
-57.0981013470948,-5280.30482138316
-54.4662508544437,-4915.56781344135
-55.7734062796148,-5045.54611222922
-55.0542877560264,-4750.08401010619
-58.7230298744178,-4888.92186232052
-58.5658807764559,-4666.71491771236
-60.4275066925946,-4305.04049392782
-65.898617094412,-4011.14344884032
-64.8525180628495,-3370.8752085926
-70.4550750953162,-2822.92337968583
-73.9293028766655,-1975.2420938223
-69.1464858549795,-1098.65742235915
-71.493237737636,-478.855686966658
-69.518893825131,139.252849249878
-69.5985893945538,1531.86972893758
-69.0277010265923,2606.77034452196
-71.3674537742966,3469.58777548672
-72.2244642451029,4149.08253059359
-74.180302168703,5073.70349225052
-73.7302891288029,5746.94573130239
-72.6555091217172,7186.27967546677
-63.4720390959491,7248.34770910819
-59.0238162520284,7231.83433575096
-51.500894502208,7311.46052739002
-43.2949858677295,7327.95890755341
-40.8908030095442,7837.00038140366
-34.465579638371,7434.14551489006
-30.2165569822143,7933.92939493051
-20.7098526757626,7677.21203374615
-10.4259518638176,7358.92067225227
-2.18866634007333,7235.72862393063
3.85368792994075,7476.47879637327
8.90823801742763,7394.39065162831
12.5776168319216,7385.5966860939
17.7755385851778,7354.2776660378
22.2566391496818,7712.08927699464
25.8502152472775,7575.55344067714
32.0948602593649,7284.68879201294
33.7786275403464,7802.48669949542
37.3476902967086,7837.00591101968
41.5891339457606,7671.68350104424
45.5898597281918,7837.56980044863
51.2924617208291,7539.85170404789
51.0268909391141,7545.84152144985
55.4919995050717,7915.93237599007
54.965652645496,7142.85649556298
60.2372288409494,7229.50187216037
59.5554886020602,7479.50240363448
63.8637637685651,7239.44239899538
63.8452786039561,6933.34740074816
67.0071212706531,6138.06221240075
65.4722502543519,5957.26775309657
72.3799231297839,5117.93736964877
69.441503758133,4285.09760457296
72.2964675682999,3874.12959661816
78.5447711338493,3094.33444533532
75.1042086403152,2518.06140905455
76.2806127407174,1543.52687754055
76.8068575788388,772.241960507621
79.3989902142395,27.5986539248433
80.3263564226847,-698.328763059587
79.2140904171515,-1571.9538746532
85.9885792253973,-2511.8301288084
82.5867775375523,-3526.33131776022
87.2739293402774,-3184.50384859131
84.686515095129,-3658.35080756921
86.5554941150221,-3948.95482849812
81.146017439766,-4741.44924992641
74.3099723815466,-4672.99859991793
70.5308199028887,-5190.04329110317
62.444637115051,-6537.24524700575
55.2155104472694,-6760.05740252342
45.8061091930458,-7467.92100679601
35.3027307308025,-7734.97105925044
25.2074527064994,-7696.52468370407
17.2898522884839,-8107.76340035738
8.9130071049919,-8612.84236316346
1.65274775214695,-8506.36661759465
-4.87252752546999,-9230.89784331771
-10.493461254627,-8628.71055870775
-16.2607228922415,-8393.23074729491
-22.3797458543798,-9172.59311737954
-28.8462975402692,-8116.40472129933
-29.9663955408915,-8632.76745885895
-34.3177770576174,-7922.04775349558
-36.3132709023223,-8001.63649757248
-44.5874677226215,-7135.06553254095
-46.8287554577426,-6665.77577283581
-47.1114816497311,-6523.67728155151
-48.7934920156185,-6770.05358829984
-52.1985296346714,-6558.72073554865
-48.9361268957098,-6310.10043304466
-54.3964226449057,-6380.22093442669
