5.08256051202767,8500
9.0189098721748,10482.7259643329
8.07958946619902,12109.2300664407
8.81193701746777,14321.6480440904
1.58493062723031,16391.0394484035
28.8959958597621,16762.6544110587
47.243381834339,16299.3973352555
66.5396706082962,15994.8752305906
85,16078.2576075605
103.031905449552,7500
122.528959684707,7500
139.681901892888,7500
153.509739201222,7500
153.723822187233,7500
157.032919110494,7500
156.341499286447,7500
160.413692850735,7500
159.892252301905,6900
161.618620367564,4861.57234263697
164.162699132952,2703.67835113977
167.3589846233,482.540335712486
139.954527399715,727.566722450623
121.11920660226,573.816596418795
104.382232943397,947.573012321751
85,771.705034505318
66.2655966014641,867.660049451029
45.4083648771233,1310.87659651003
25.7077129624086,1258.05943910009
14.3732348411399,948.444498701286
11.9764711968623,2700.54234643109
12.5161654348494,4719.41759885419
13.823472454701,6549.47211882755
10.5622457281115,8500
